COD_CURSO,NOME_UNIDADE,NIVEL_CURSO,ANO,SEXO,INGRESSANTES,FORMADOS
130,Graduação em História - Licenciatura/Bacharelado,Graduação,TOTAL,M,125.0,40.0
130,Graduação em História - Licenciatura/Bacharelado,Graduação,TOTAL,F,82.0,48.0
140,História - Licenciatura PARFOR,Graduação,2014,M,0.0,2.0
140,História - Licenciatura PARFOR,Graduação,2014,F,0.0,10.0
140,História - Licenciatura PARFOR,Graduação,TOTAL,M,0.0,2.0
140,História - Licenciatura PARFOR,Graduação,TOTAL,F,0.0,10.0
143,História Bacharelado,Graduação,2014,F,1.0,0.0
143,História Bacharelado,Graduação,2014,M,5.0,0.0
143,História Bacharelado,Graduação,2015,F,2.0,0.0
143,História Bacharelado,Graduação,2016,M,1.0,0.0
143,História Bacharelado,Graduação,2018,M,7.0,10.0
143,História Bacharelado,Graduação,2018,F,13.0,12.0
143,História Bacharelado,Graduação,2019,M,24.0,8.0
143,História Bacharelado,Graduação,2019,F,20.0,9.0
143,História Bacharelado,Graduação,2020,M,16.0,6.0
143,História Bacharelado,Graduação,2020,F,23.0,6.0
143,História Bacharelado,Graduação,2021,F,6.0,1.0
143,História Bacharelado,Graduação,2021,M,12.0,1.0
143,História Bacharelado,Graduação,2022,F,13.0,6.0
143,História Bacharelado,Graduação,2022,M,17.0,14.0
143,História Bacharelado,Graduação,2023,F,11.0,8.0
143,História Bacharelado,Graduação,2023,M,13.0,9.0
143,História Bacharelado,Graduação,TOTAL,F,89.0,42.0
143,História Bacharelado,Graduação,TOTAL,M,95.0,48.0
142,História Licenciatura,Graduação,2014,M,13.0,0.0
142,História Licenciatura,Graduação,2014,F,17.0,0.0
142,História Licenciatura,Graduação,2015,M,13.0,0.0
142,História Licenciatura,Graduação,2015,F,16.0,0.0
142,História Licenciatura,Graduação,2016,F,9.0,0.0
142,História Licenciatura,Graduação,2016,M,28.0,0.0
142,História Licenciatura,Graduação,2017,F,15.0,0.0
142,História Licenciatura,Graduação,2017,M,33.0,0.0
142,História Licenciatura,Graduação,2018,M,22.0,10.0
142,História Licenciatura,Graduação,2018,F,16.0,12.0
142,História Licenciatura,Graduação,2019,M,20.0,12.0
142,História Licenciatura,Graduação,2019,F,20.0,15.0
142,História Licenciatura,Graduação,2020,F,19.0,3.0
142,História Licenciatura,Graduação,2020,M,17.0,6.0
142,História Licenciatura,Graduação,2021,F,20.0,6.0
142,História Licenciatura,Graduação,2021,M,16.0,15.0
142,História Licenciatura,Graduação,2022,F,15.0,5.0
142,História Licenciatura,Graduação,2022,M,18.0,14.0
142,História Licenciatura,Graduação,2023,M,17.0,13.0
142,História Licenciatura,Graduação,2023,F,21.0,14.0
142,História Licenciatura,Graduação,TOTAL,F,168.0,55.0
142,História Licenciatura,Graduação,TOTAL,M,197.0,70.0
530,Licenciatura em Ciências Sociais,Graduação,2015,M,66.0,3.0
530,Licenciatura em Ciências Sociais,Graduação,2015,F,82.0,9.0
530,Licenciatura em Ciências Sociais,Graduação,2016,F,32.0,3.0
530,Licenciatura em Ciências Sociais,Graduação,2016,M,31.0,8.0
530,Licenciatura em Ciências Sociais,Graduação,2017,M,30.0,1.0
530,Licenciatura em Ciências Sociais,Graduação,2017,F,24.0,5.0
530,Licenciatura em Ciências Sociais,Graduação,2018,F,30.0,7.0
530,Licenciatura em Ciências Sociais,Graduação,2018,M,24.0,8.0
530,Licenciatura em Ciências Sociais,Graduação,2019,M,24.0,7.0
530,Licenciatura em Ciências Sociais,Graduação,2019,F,28.0,12.0
530,Licenciatura em Ciências Sociais,Graduação,2020,M,18.0,5.0
530,Licenciatura em Ciências Sociais,Graduação,2020,F,26.0,6.0
530,Licenciatura em Ciências Sociais,Graduação,2021,M,20.0,5.0
530,Licenciatura em Ciências Sociais,Graduação,2021,F,23.0,5.0
530,Licenciatura em Ciências Sociais,Graduação,2022,M,17.0,7.0
530,Licenciatura em Ciências Sociais,Graduação,2022,F,24.0,8.0
530,Licenciatura em Ciências Sociais,Graduação,2023,M,31.0,3.0
530,Licenciatura em Ciências Sociais,Graduação,2023,F,37.0,7.0
530,Licenciatura em Ciências Sociais,Graduação,TOTAL,M,261.0,47.0
530,Licenciatura em Ciências Sociais,Graduação,TOTAL,F,306.0,62.0
526,Licenciatura em Sociologia,Graduação,2014,M,19.0,4.0
526,Licenciatura em Sociologia,Graduação,2014,F,19.0,8.0
526,Licenciatura em Sociologia,Graduação,2015,M,0.0,1.0
526,Licenciatura em Sociologia,Graduação,2015,F,0.0,2.0
526,Licenciatura em Sociologia,Graduação,2016,M,0.0,1.0
526,Licenciatura em Sociologia,Graduação,2020,M,0.0,1.0
526,Licenciatura em Sociologia,Graduação,TOTAL,M,19.0,7.0
526,Licenciatura em Sociologia,Graduação,TOTAL,F,19.0,10.0
527.EAD.06,Licenciatura Sociologia/Distância/Cachoeira do Sul/RS,Graduação,2014,F,0.0,1.0
527.EAD.06,Licenciatura Sociologia/Distância/Cachoeira do Sul/RS,Graduação,2015,M,0.0,3.0
527.EAD.06,Licenciatura Sociologia/Distância/Cachoeira do Sul/RS,Graduação,2015,F,0.0,19.0
527.EAD.06,Licenciatura Sociologia/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,M,0.0,3.0
527.EAD.06,Licenciatura Sociologia/Distância/Cachoeira do Sul/RS,Graduação,TOTAL,F,0.0,20.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2017,F,21.0,0.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2017,M,22.0,0.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2018,M,3.0,0.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2018,F,11.0,0.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2022,M,0.0,7.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,2022,F,0.0,12.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,M,25.0,7.0
527.EAD.09,Licenciatura Sociologia/Distância/Faxinal do Soturno/RS,Graduação,TOTAL,F,32.0,12.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2017,M,18.0,0.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2017,F,27.0,0.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2018,M,3.0,0.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2018,F,4.0,0.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2021,F,0.0,1.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2021,M,0.0,2.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2022,M,0.0,5.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,2022,F,0.0,10.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,TOTAL,M,21.0,7.0
527.EAD.10,Licenciatura Sociologia/Distância/Gramado/RS,Graduação,TOTAL,F,31.0,11.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,2017,M,14.0,0.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,2017,F,29.0,0.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,2022,M,0.0,4.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,2022,F,0.0,16.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,TOTAL,M,14.0,4.0
527.EAD.11,Licenciatura Sociologia/Distância/Jaquirana/RS,Graduação,TOTAL,F,29.0,16.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,2017,M,12.0,0.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,2017,F,32.0,0.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,2022,M,0.0,4.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,2022,F,0.0,17.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,TOTAL,M,12.0,4.0
527.EAD.12,Licenciatura Sociologia/Distância/Mostardas/RS,Graduação,TOTAL,F,32.0,17.0
527.EAD.07,Licenciatura Sociologia/Distância/Picada Café/RS,Graduação,2015,M,0.0,3.0
527.EAD.07,Licenciatura Sociologia/Distância/Picada Café/RS,Graduação,2015,F,0.0,8.0
527.EAD.07,Licenciatura Sociologia/Distância/Picada Café/RS,Graduação,TOTAL,M,0.0,3.0
527.EAD.07,Licenciatura Sociologia/Distância/Picada Café/RS,Graduação,TOTAL,F,0.0,8.0
527.EAD.08,Licenciatura Sociologia/Distância/Quaraí/RS,Graduação,2015,M,0.0,6.0
527.EAD.08,Licenciatura Sociologia/Distância/Quaraí/RS,Graduação,2015,F,0.0,13.0
527.EAD.08,Licenciatura Sociologia/Distância/Quaraí/RS,Graduação,TOTAL,M,0.0,6.0
527.EAD.08,Licenciatura Sociologia/Distância/Quaraí/RS,Graduação,TOTAL,F,0.0,13.0
527.EAD.03,Licenciatura Sociologia/Distância/Restinga Seca/RS,Graduação,2014,F,0.0,2.0
527.EAD.03,Licenciatura Sociologia/Distância/Restinga Seca/RS,Graduação,2015,M,0.0,2.0
527.EAD.03,Licenciatura Sociologia/Distância/Restinga Seca/RS,Graduação,2015,F,0.0,12.0
527.EAD.03,Licenciatura Sociologia/Distância/Restinga Seca/RS,Graduação,TOTAL,M,0.0,2.0
527.EAD.03,Licenciatura Sociologia/Distância/Restinga Seca/RS,Graduação,TOTAL,F,0.0,14.0
527.EAD.04,Licenciatura Sociologia/Distância/Santana do Livramento/RS,Graduação,2014,F,0.0,2.0
527.EAD.04,Licenciatura Sociologia/Distância/Santana do Livramento/RS,Graduação,TOTAL,F,0.0,2.0
520,Psicologia,Graduação,2014,M,9.0,4.0
520,Psicologia,Graduação,2014,F,23.0,14.0
520,Psicologia,Graduação,2015,M,10.0,4.0
520,Psicologia,Graduação,2015,F,17.0,20.0
520,Psicologia,Graduação,2016,M,7.0,3.0
520,Psicologia,Graduação,2016,F,23.0,18.0
520,Psicologia,Graduação,2017,M,9.0,5.0
520,Psicologia,Graduação,2017,F,23.0,14.0
520,Psicologia,Graduação,2018,M,8.0,3.0
520,Psicologia,Graduação,2018,F,18.0,16.0
520,Psicologia,Graduação,2019,M,16.0,3.0
520,Psicologia,Graduação,2019,F,12.0,13.0
520,Psicologia,Graduação,2020,M,8.0,2.0
520,Psicologia,Graduação,2020,F,29.0,10.0
520,Psicologia,Graduação,2021,M,17.0,6.0
520,Psicologia,Graduação,2021,F,19.0,27.0
520,Psicologia,Graduação,2022,M,13.0,7.0
520,Psicologia,Graduação,2022,F,34.0,18.0
520,Psicologia,Graduação,2023,F,27.0,6.0
520,Psicologia,Graduação,2023,M,9.0,8.0
520,Psicologia,Graduação,TOTAL,M,106.0,45.0
520,Psicologia,Graduação,TOTAL,F,225.0,156.0
525,Relações Internacionais,Graduação,2014,M,30.0,14.0
525,Relações Internacionais,Graduação,2014,F,48.0,19.0
525,Relações Internacionais,Graduação,2015,M,29.0,9.0
525,Relações Internacionais,Graduação,2015,F,24.0,25.0
525,Relações Internacionais,Graduação,2016,M,22.0,15.0
525,Relações Internacionais,Graduação,2016,F,29.0,31.0
525,Relações Internacionais,Graduação,2017,M,19.0,17.0
525,Relações Internacionais,Graduação,2017,F,36.0,27.0
525,Relações Internacionais,Graduação,2018,M,28.0,14.0
525,Relações Internacionais,Graduação,2018,F,29.0,15.0
525,Relações Internacionais,Graduação,2019,M,19.0,12.0
525,Relações Internacionais,Graduação,2019,F,31.0,13.0
525,Relações Internacionais,Graduação,2020,M,16.0,8.0
525,Relações Internacionais,Graduação,2020,F,34.0,22.0
525,Relações Internacionais,Graduação,2021,M,25.0,6.0
525,Relações Internacionais,Graduação,2021,F,28.0,7.0
525,Relações Internacionais,Graduação,2022,M,18.0,8.0
525,Relações Internacionais,Graduação,2022,F,32.0,16.0
525,Relações Internacionais,Graduação,2023,M,13.0,19.0
525,Relações Internacionais,Graduação,2023,F,36.0,30.0
525,Relações Internacionais,Graduação,TOTAL,M,219.0,122.0
525,Relações Internacionais,Graduação,TOTAL,F,327.0,205.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2014,M,16.0,2.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2014,F,38.0,19.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2015,M,11.0,7.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2015,F,41.0,26.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2016,M,7.0,3.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2016,F,43.0,33.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2017,M,10.0,2.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2017,F,31.0,33.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2018,M,7.0,12.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2018,F,44.0,26.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2019,M,14.0,4.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2019,F,42.0,32.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2020,M,9.0,0.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2020,F,42.0,18.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2021,M,13.0,3.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2021,F,36.0,15.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2022,M,17.0,2.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2022,F,28.0,19.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2023,M,18.0,1.0
528,Serviço Social - Bacharelado (Noturno),Graduação,2023,F,60.0,11.0
528,Serviço Social - Bacharelado (Noturno),Graduação,TOTAL,M,122.0,36.0
528,Serviço Social - Bacharelado (Noturno),Graduação,TOTAL,F,405.0,232.0
